2018-01-19T02:22:02Z, 26.1, 25
2018-01-19T02:22:11Z, 25.6, 25
2018-01-19T02:23:11Z, 25.0, 25
2018-01-19T02:24:02Z, 25.6, 26
2018-01-19T02:25:01Z, 25.6, 26
2018-01-19T02:26:01Z, 25.6, 26
2018-01-19T02:27:02Z, 25.6, 25
2018-01-19T02:28:01Z, 25.6, 25
2018-01-19T02:29:01Z, 25.0, 25
2018-01-19T02:30:01Z, 25.0, 26
2018-01-19T02:31:02Z, 25.6, 25
2018-01-19T02:32:02Z, 26.1, 25
2018-01-19T02:33:01Z, 25.6, 25
2018-01-19T02:34:02Z, 25.0, 25
2018-01-19T02:35:01Z, 26.1, 25
2018-01-19T02:36:01Z, 25.0, 25
2018-01-19T02:37:02Z, 25.6, 25
2018-01-19T02:38:01Z, 25.6, 25
2018-01-19T02:39:02Z, 25.6, 25
2018-01-19T02:40:01Z, 25.6, 25
2018-01-19T02:41:02Z, 25.6, 25
2018-01-19T02:42:01Z, 25.0, 25
2018-01-19T02:43:02Z, 25.0, 25
2018-01-19T02:44:01Z, 25.6, 25
2018-01-19T02:45:01Z, 25.0, 25
2018-01-19T02:46:02Z, 25.6, 25
2018-01-19T02:47:01Z, 25.6, 25
2018-01-19T02:48:02Z, 25.6, 25
2018-01-19T02:49:02Z, 25.6, 25
2018-01-19T02:50:01Z, 25.0, 25
2018-01-19T02:51:01Z, 25.6, 25
2018-01-19T02:52:01Z, 25.6, 25
2018-01-19T02:53:02Z, 25.0, 25
2018-01-19T02:54:01Z, 25.0, 25
2018-01-19T02:55:01Z, 25.6, 25
2018-01-19T02:56:01Z, 25.0, 25
2018-01-19T02:57:01Z, 25.0, 25
2018-01-19T02:58:02Z, 25.6, 25
2018-01-19T02:59:01Z, 25.6, 25
2018-01-19T03:00:02Z, 25.6, 25
2018-01-19T03:01:02Z, 25.0, 25
2018-01-19T03:02:01Z, 25.6, 25
2018-01-19T03:03:02Z, 25.6, 26
2018-01-19T03:04:01Z, 25.6, 25
2018-01-19T03:05:02Z, 25.0, 25
2018-01-19T03:06:02Z, 25.0, 25
2018-01-19T03:07:01Z, 25.0, 25
2018-01-19T03:08:02Z, 25.6, 25
2018-01-19T03:09:01Z, 25.0, 25
2018-01-19T03:10:02Z, 25.0, 25
2018-01-19T03:11:01Z, 25.0, 25
2018-01-19T03:12:02Z, 25.6, 25
2018-01-19T03:13:02Z, 25.0, 25
2018-01-19T03:14:02Z, 25.0, 25
2018-01-19T03:15:01Z, 25.6, 25
2018-01-19T03:16:01Z, 25.0, 25
2018-01-19T03:17:02Z, 25.6, 25
2018-01-19T03:18:01Z, 25.0, 25
2018-01-19T03:19:02Z, 25.0, 25
2018-01-19T03:20:01Z, 25.0, 25
2018-01-19T03:21:02Z, 25.0, 25
2018-01-19T03:22:01Z, 25.6, 25
2018-01-19T03:23:02Z, 26.1, 25
2018-01-19T03:24:01Z, 25.6, 25
2018-01-19T03:25:02Z, 25.0, 25
2018-01-19T03:26:01Z, 25.0, 25
2018-01-19T03:27:01Z, 25.0, 25
2018-01-19T03:28:01Z, 25.0, 25
2018-01-19T03:29:01Z, 25.0, 25
2018-01-19T03:30:02Z, 25.6, 25
2018-01-19T03:31:01Z, 25.6, 25
2018-01-19T03:32:02Z, 25.0, 25
2018-01-19T03:33:01Z, 25.0, 25
2018-01-19T03:34:01Z, 25.0, 25
2018-01-19T03:35:02Z, 25.0, 25
2018-01-19T03:36:01Z, 25.0, 25
2018-01-19T03:37:02Z, 25.0, 25
2018-01-19T03:38:01Z, 25.6, 25
2018-01-19T03:39:02Z, 25.6, 25
2018-01-19T03:40:01Z, 25.0, 25
2018-01-19T03:41:02Z, 25.0, 25
2018-01-19T03:42:01Z, 25.0, 25
2018-01-19T03:43:02Z, 25.0, 25
2018-01-19T03:44:01Z, 25.0, 25
2018-01-19T03:45:01Z, 25.0, 25
2018-01-19T03:46:02Z, 25.0, 25
2018-01-19T03:47:01Z, 25.0, 25
2018-01-19T03:48:02Z, 25.6, 25
2018-01-19T03:49:01Z, 25.6, 25
2018-01-19T03:50:01Z, 25.0, 25
2018-01-19T03:51:02Z, 25.0, 25
2018-01-19T03:52:01Z, 25.0, 25
2018-01-19T03:53:01Z, 25.6, 25
2018-01-19T03:54:02Z, 25.0, 25
2018-01-19T03:55:01Z, 25.0, 25
2018-01-19T03:56:02Z, 25.0, 25
2018-01-19T03:57:01Z, 25.0, 25
2018-01-19T03:58:02Z, 25.0, 25
2018-01-19T03:59:01Z, 25.0, 25
2018-01-19T04:00:02Z, 25.0, 25
2018-01-19T04:01:01Z, 25.0, 25
2018-01-19T04:02:02Z, 25.0, 25
2018-01-19T04:03:02Z, 25.0, 25
2018-01-19T04:04:02Z, 25.0, 25
2018-01-19T04:05:01Z, 25.0, 25
2018-01-19T04:06:02Z, 25.0, 25
2018-01-19T04:07:02Z, 25.0, 25
2018-01-19T04:08:01Z, 25.0, 25
2018-01-19T04:09:02Z, 25.0, 24
2018-01-19T04:10:01Z, 25.0, 24
2018-01-19T04:11:01Z, 25.0, 23
2018-01-19T04:12:02Z, 25.0, 24
2018-01-19T04:13:01Z, 25.0, 24
2018-01-19T04:14:02Z, 23.9, 23
2018-01-19T04:15:02Z, 23.9, 25
2018-01-19T04:16:01Z, 23.9, 25
2018-01-19T04:17:02Z, 24.5, 25
2018-01-19T04:18:01Z, 23.9, 23
2018-01-19T04:19:02Z, 25.0, 23
2018-01-19T04:20:01Z, 24.5, 24
2018-01-19T04:21:01Z, 23.9, 25
2018-01-19T04:22:02Z, 23.9, 23
2018-01-19T04:23:01Z, 23.9, 25
2018-01-19T04:24:02Z, 25.0, 25
2018-01-19T04:25:01Z, 25.0, 23
2018-01-19T04:26:02Z, 25.0, 25
2018-01-19T04:27:01Z, 25.0, 25
2018-01-19T04:28:01Z, 25.0, 24
2018-01-19T04:29:02Z, 24.5, 25
2018-01-19T04:30:01Z, 23.9, 25
2018-01-19T04:31:02Z, 25.0, 24
2018-01-19T04:32:01Z, 24.5, 25
2018-01-19T04:33:02Z, 23.9, 23
2018-01-19T04:34:01Z, 25.0, 23
2018-01-19T04:35:02Z, 24.5, 24
2018-01-19T04:36:01Z, 25.0, 25
2018-01-19T04:37:01Z, 25.0, 24
2018-01-19T04:38:02Z, 25.0, 25
2018-01-19T04:39:01Z, 25.0, 25
2018-01-19T04:40:02Z, 25.0, 25
2018-01-19T04:41:01Z, 24.5, 25
2018-01-19T04:42:02Z, 25.0, 25
2018-01-19T04:43:02Z, 25.0, 25
2018-01-19T04:44:01Z, 25.0, 25
2018-01-19T04:45:02Z, 25.0, 25
2018-01-19T04:46:01Z, 25.0, 24
2018-01-19T04:47:02Z, 25.0, 25
2018-01-19T04:48:01Z, 25.0, 25
2018-01-19T04:49:02Z, 25.0, 25
2018-01-19T04:50:02Z, 25.0, 25
2018-01-19T04:51:02Z, 25.0, 25
2018-01-19T04:52:01Z, 25.0, 25
2018-01-19T04:53:02Z, 25.0, 25
2018-01-19T04:54:01Z, 25.0, 25
2018-01-19T04:55:01Z, 25.0, 25
2018-01-19T04:56:02Z, 25.0, 25
2018-01-19T04:57:01Z, 25.0, 25
2018-01-19T04:58:01Z, 25.0, 25
2018-01-19T04:59:01Z, 25.0, 25
2018-01-19T05:00:02Z, 25.0, 25
2018-01-19T05:01:01Z, 25.0, 24
